label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Pataka,0.4493987560272217,0.5647890567779541,1.9958555697030533e-07,0.4138634502887726,0.5534197092056274,-0.0615653470158577,0.39322662353515625,0.5200459361076355,-0.09969237446784973,0.3976401090621948,0.49309149384498596,-0.12888216972351074,0.41561734676361084,0.480891615152359,-0.15741093456745148,0.454367995262146,0.4081520140171051,-0.08754013478755951,0.47083207964897156,0.3191370666027069,-0.12211906909942627,0.48467016220092773,0.2561310827732086,-0.1455293595790863,0.4977506101131439,0.2023538202047348,-0.1619514673948288,0.4847643971443176,0.4019659161567688,-0.07218201458454132,0.5056992769241333,0.30198046565055847,-0.1016182005405426,0.5186663866043091,0.23491184413433075,-0.1204676404595375,0.53116774559021,0.17512622475624084,-0.13510532677173615,0.5077705979347229,0.41141277551651,-0.06017991900444031,0.5242878794670105,0.32093745470046997,-0.08366326242685318,0.5358893275260925,0.25990262627601624,-0.09813091158866882,0.5468357801437378,0.20439131557941437,-0.10917182266712189,0.5231531262397766,0.432916522026062,-0.053204599767923355,0.5382992029190063,0.3651214838027954,-0.07077430188655853,0.547470211982727,0.32137709856033325,-0.0807804986834526,0.5559102892875671,0.27974700927734375,-0.08876760303974152
Pataka,0.44467470049858093,0.6090815663337708,2.078536596172853e-07,0.44200626015663147,0.6282767057418823,-0.07104353606700897,0.43866273760795593,0.6084362864494324,-0.11205220222473145,0.4448283910751343,0.5680696964263916,-0.14218631386756897,0.46194976568222046,0.5152261257171631,-0.17020276188850403,0.4424727261066437,0.4488813281059265,-0.09326912462711334,0.43874847888946533,0.3506227135658264,-0.1304464191198349,0.4370703399181366,0.2804434597492218,-0.1561768501996994,0.43114766478538513,0.21922987699508667,-0.17382200062274933,0.45871156454086304,0.41089770197868347,-0.07237470895051956,0.4564068913459778,0.3000888228416443,-0.10767758637666702,0.4522517919540405,0.2239033281803131,-0.13124394416809082,0.44138914346694946,0.158827543258667,-0.14911329746246338,0.473375141620636,0.39310649037361145,-0.05544143542647362,0.4693470895290375,0.29636096954345703,-0.08348120748996735,0.4656292498111725,0.23069310188293457,-0.10064376890659332,0.45749199390411377,0.1737479269504547,-0.11336307972669601,0.48517757654190063,0.3887598216533661,-0.044056300073862076,0.4863153100013733,0.31765109300613403,-0.06307075172662735,0.48471206426620483,0.2671087384223938,-0.07517287135124207,0.4785185754299164,0.22316408157348633,-0.08547453582286835
Pataka,0.45500344038009644,0.7052727937698364,1.2595603493537055e-07,0.4010778069496155,0.6954284906387329,-0.024587247520685196,0.3545856773853302,0.650517463684082,-0.03896074369549751,0.33363616466522217,0.5872786045074463,-0.052283875644207,0.3504961431026459,0.5509461164474487,-0.06379134207963943,0.35574105381965637,0.4887664020061493,-0.010537593625485897,0.3352786600589752,0.39036276936531067,-0.02509279176592827,0.323825865983963,0.33328258991241455,-0.040342606604099274,0.31504011154174805,0.27949875593185425,-0.05372919887304306,0.3828909993171692,0.4614672362804413,-0.010936698876321316,0.3576059937477112,0.3572317957878113,-0.02322271838784218,0.34293150901794434,0.29346922039985657,-0.036708127707242966,0.3282977342605591,0.23054754734039307,-0.048134177923202515,0.41137856245040894,0.4573100507259369,-0.01548330020159483,0.38761278986930847,0.36038121581077576,-0.026885833591222763,0.3716757893562317,0.2997778654098511,-0.03807875141501427,0.35569456219673157,0.24395450949668884,-0.047333505004644394,0.44652077555656433,0.4718894958496094,-0.023123061284422874,0.4258388876914978,0.3972821831703186,-0.03410203754901886,0.41008350253105164,0.35269010066986084,-0.04169367998838425,0.39492323994636536,0.30827760696411133,-0.047808971256017685
Pataka,0.4243887662887573,0.6909139156341553,9.499899533693679e-08,0.3659858703613281,0.6790800094604492,-0.01221542339771986,0.31902098655700684,0.6330363154411316,-0.01390282902866602,0.2982856035232544,0.5664612650871277,-0.01673811487853527,0.3153829574584961,0.5376494526863098,-0.017565857619047165,0.33560097217559814,0.496782511472702,0.027372285723686218,0.31994423270225525,0.42023390531539917,0.029602887108922005,0.31344130635261536,0.3786473572254181,0.023070523515343666,0.3083035349845886,0.3410950005054474,0.015472312457859516,0.36103296279907227,0.47170940041542053,0.027010012418031693,0.3416813611984253,0.38484373688697815,0.03223437815904617,0.3320366144180298,0.33872175216674805,0.027182262390851974,0.3221847712993622,0.29818135499954224,0.021415024995803833,0.3874965310096741,0.4630514085292816,0.0219190064817667,0.36727043986320496,0.38613277673721313,0.025858042761683464,0.3563302457332611,0.3412077724933624,0.0229001734405756,0.34734153747558594,0.3042539358139038,0.018629856407642365,0.4223504364490509,0.4692867398262024,0.013795684091746807,0.4048757553100586,0.4065939784049988,0.017913397401571274,0.3926716446876526,0.3737785518169403,0.019493361935019493,0.3824225664138794,0.34442809224128723,0.018926898017525673
Pataka,0.36313527822494507,0.6683943271636963,5.253578194697184e-08,0.32201021909713745,0.6273223757743835,0.002302202396094799,0.3082786202430725,0.5688802599906921,0.009448323398828506,0.3100695013999939,0.5218716263771057,0.01309900637716055,0.3091544806957245,0.4818873107433319,0.017650239169597626,0.3443368673324585,0.44051092863082886,0.031149864196777344,0.3493573069572449,0.356134295463562,0.03204144537448883,0.35482361912727356,0.3016950786113739,0.027460766956210136,0.3619232177734375,0.25667476654052734,0.02257331646978855,0.36315470933914185,0.4306091368198395,0.02389928698539734,0.36490902304649353,0.3320983052253723,0.024892637506127357,0.36984363198280334,0.27112728357315063,0.018320966511964798,0.3779282569885254,0.21658143401145935,0.012611824087798595,0.38319090008735657,0.43322405219078064,0.013566303998231888,0.3819214105606079,0.3382519781589508,0.011949420906603336,0.3842402398586273,0.27939364314079285,0.005056746769696474,0.3892183005809784,0.22734907269477844,-0.0002257768646813929,0.4069342613220215,0.44987043738365173,0.002081091981381178,0.4030275344848633,0.37032079696655273,0.00044804057688452303,0.4011041224002838,0.3236474096775055,-0.0020420581568032503,0.40219825506210327,0.27844464778900146,-0.004337671212852001
Pataka,0.44366154074668884,0.7428932189941406,1.4741560505626694e-07,0.39304426312446594,0.7071782350540161,-0.021353743970394135,0.3539538085460663,0.6363229751586914,-0.03441910445690155,0.3407212197780609,0.5648145079612732,-0.0468285009264946,0.36170029640197754,0.5392337441444397,-0.05791362375020981,0.38283050060272217,0.4871755540370941,-0.011213652789592743,0.36887669563293457,0.380596399307251,-0.02737691067159176,0.3609998822212219,0.31421035528182983,-0.04249977692961693,0.35687723755836487,0.2557033598423004,-0.054964788258075714,0.41532406210899353,0.4748106896877289,-0.013248294591903687,0.4034545123577118,0.36155080795288086,-0.027565818279981613,0.3988874852657318,0.2890714406967163,-0.0408213846385479,0.3951301574707031,0.22281178832054138,-0.05095510557293892,0.44762226939201355,0.48708558082580566,-0.0190699715167284,0.44141885638237,0.37954068183898926,-0.032828159630298615,0.44001373648643494,0.31087684631347656,-0.0434851348400116,0.43849819898605347,0.24931132793426514,-0.051065001636743546,0.4814513623714447,0.519434928894043,-0.02734457328915596,0.4831514358520508,0.4342889189720154,-0.03929489478468895,0.48431718349456787,0.37940454483032227,-0.04575270786881447,0.48623931407928467,0.3258764147758484,-0.05016215518116951
Pataka,0.4411209225654602,0.7392506003379822,1.3920350738771958e-07,0.392179399728775,0.7019927501678467,-0.02093992568552494,0.3540652394294739,0.6287965178489685,-0.03403501585125923,0.34182918071746826,0.5555458068847656,-0.046575795859098434,0.36170512437820435,0.5377818942070007,-0.05797513201832771,0.38334426283836365,0.48305678367614746,-0.011981752701103687,0.3691057562828064,0.37815359234809875,-0.027910474687814713,0.36066311597824097,0.3137028217315674,-0.04289082810282707,0.3549921214580536,0.25730153918266296,-0.05521600693464279,0.4160303771495819,0.47137996554374695,-0.014351029880344868,0.40524667501449585,0.3579539358615875,-0.028434550389647484,0.39990803599357605,0.2851121425628662,-0.04201088473200798,0.3946724236011505,0.21877899765968323,-0.05258091539144516,0.44890710711479187,0.4845438003540039,-0.020285669714212418,0.4437967836856842,0.3778820335865021,-0.034232404083013535,0.4418363869190216,0.307467520236969,-0.046147629618644714,0.43948739767074585,0.24527671933174133,-0.0547492653131485,0.4831637442111969,0.5170803666114807,-0.028521139174699783,0.489618718624115,0.43354398012161255,-0.04043669253587723,0.49456241726875305,0.379111647605896,-0.04756257310509682,0.49955883622169495,0.3266737461090088,-0.05270644649863243
Pataka,0.44278794527053833,0.7449387311935425,1.4970277106840513e-07,0.3939150273799896,0.7032869458198547,-0.020763345062732697,0.35722267627716064,0.6288278102874756,-0.03330419585108757,0.3457801640033722,0.5568755865097046,-0.04537733644247055,0.367819607257843,0.5379253029823303,-0.056016042828559875,0.3895765542984009,0.48174595832824707,-0.008389442227780819,0.3827080726623535,0.375596821308136,-0.02359233796596527,0.3792395293712616,0.31189244985580444,-0.038804374635219574,0.37856656312942505,0.2555243670940399,-0.05153551325201988,0.42097771167755127,0.4735177457332611,-0.01024014875292778,0.4116066098213196,0.36123549938201904,-0.02266199141740799,0.4077713191509247,0.29029107093811035,-0.03581026941537857,0.4041830599308014,0.2239503562450409,-0.04643454775214195,0.45183175802230835,0.48833727836608887,-0.015894470736384392,0.44524145126342773,0.38138294219970703,-0.027565503492951393,0.44229552149772644,0.3148595094680786,-0.03777970373630524,0.4387333393096924,0.2557027339935303,-0.045585859566926956,0.4854004681110382,0.5223789811134338,-0.024187322705984116,0.4849173128604889,0.43836337327957153,-0.03473486378788948,0.4845116436481476,0.3841428756713867,-0.041110504418611526,0.485275536775589,0.33214449882507324,-0.045770347118377686
Pataka,0.4521520733833313,0.7511782050132751,1.8467240181507805e-07,0.40515995025634766,0.7040637135505676,-0.02980395220220089,0.3706050217151642,0.6327985525131226,-0.047272760421037674,0.3619235157966614,0.5577141046524048,-0.06302039325237274,0.38451653718948364,0.5374601483345032,-0.07657191902399063,0.4048305153846741,0.48733070492744446,-0.01313700433820486,0.39999300241470337,0.37999069690704346,-0.02926561050117016,0.3964810371398926,0.3156827688217163,-0.0453939251601696,0.3958081007003784,0.25678274035453796,-0.05879339575767517,0.43488267064094543,0.47934263944625854,-0.011083079501986504,0.42754194140434265,0.36667853593826294,-0.024474438279867172,0.42444226145744324,0.29504454135894775,-0.03874325379729271,0.4212311804294586,0.22808313369750977,-0.05002469941973686,0.462807834148407,0.49353888630867004,-0.01369168795645237,0.4578785300254822,0.39004063606262207,-0.02592514082789421,0.45522287487983704,0.32424816489219666,-0.0374172180891037,0.45075085759162903,0.26428958773612976,-0.04588959366083145,0.4934820830821991,0.5266976356506348,-0.019798794761300087,0.49373897910118103,0.4444676637649536,-0.030382173135876656,0.4923574924468994,0.3919641375541687,-0.03740345314145088,0.49084699153900146,0.3428097665309906,-0.04246390983462334
Pataka,0.4388785660266876,0.744970440864563,7.74595676489298e-08,0.3921569585800171,0.6996377110481262,-0.01835133507847786,0.35847002267837524,0.624238133430481,-0.030245421454310417,0.3470286726951599,0.5619189143180847,-0.04252377897500992,0.36342090368270874,0.5384113788604736,-0.05425996705889702,0.3874058127403259,0.4783652424812317,-0.009553554467856884,0.37775057554244995,0.3761669397354126,-0.026465028524398804,0.3722565770149231,0.3137393593788147,-0.042583663016557693,0.36968478560447693,0.2579817771911621,-0.05584360286593437,0.4161064028739929,0.47048747539520264,-0.01374046877026558,0.40416643023490906,0.3609868884086609,-0.029142098501324654,0.39699995517730713,0.29150116443634033,-0.04446916654706001,0.39154326915740967,0.2254534363746643,-0.05651204288005829,0.4445042908191681,0.4852418601512909,-0.02137543447315693,0.4364730417728424,0.38059765100479126,-0.03632395714521408,0.4305327832698822,0.3138856887817383,-0.04900608956813812,0.423986554145813,0.252920925617218,-0.05811913311481476,0.4751052260398865,0.5192952156066895,-0.031208539381623268,0.4737805724143982,0.4364764392375946,-0.0446421355009079,0.4709635078907013,0.37932664155960083,-0.05300246551632881,0.46825140714645386,0.3225274980068207,-0.05899791419506073
Pataka,0.4443947374820709,0.6992493867874146,1.5807756881258683e-07,0.39520078897476196,0.6615491509437561,-0.022630684077739716,0.35760658979415894,0.5965107679367065,-0.037172265350818634,0.3445592522621155,0.529191792011261,-0.050922658294439316,0.36603212356567383,0.506954550743103,-0.06315893679857254,0.38406723737716675,0.44667601585388184,-0.011478363536298275,0.3739434480667114,0.3450075387954712,-0.028321517631411552,0.3678055703639984,0.28416842222213745,-0.04442187026143074,0.3649483919143677,0.22824254631996155,-0.05750297009944916,0.4142153561115265,0.4353198707103729,-0.012633614242076874,0.40052172541618347,0.32741087675094604,-0.026857813820242882,0.3938125967979431,0.2596317529678345,-0.040390416979789734,0.3882533609867096,0.19448170065879822,-0.050837207585573196,0.4440508186817169,0.4468456208705902,-0.017609957605600357,0.4334788918495178,0.345742791891098,-0.030659375712275505,0.42802903056144714,0.28254055976867676,-0.04029164835810661,0.422280877828598,0.22479473054409027,-0.047103818506002426,0.47743529081344604,0.47723302245140076,-0.025330252945423126,0.4736429452896118,0.39491674304008484,-0.03653760626912117,0.47000157833099365,0.34249523282051086,-0.042267851531505585,0.4668760299682617,0.2915281653404236,-0.04599428176879883
Pataka,0.46395188570022583,0.7152098417282104,1.5667878017211478e-07,0.41575145721435547,0.685330331325531,-0.027907535433769226,0.3775422275066376,0.6205944418907166,-0.04400111734867096,0.3648941218852997,0.5465906262397766,-0.05834588780999184,0.3871127963066101,0.5238867402076721,-0.0704781785607338,0.39641761779785156,0.46857398748397827,-0.012583578005433083,0.3834358751773834,0.3660038709640503,-0.028560740873217583,0.37550199031829834,0.3051232099533081,-0.04493539407849312,0.3702496588230133,0.2495407611131668,-0.05857659876346588,0.42327946424484253,0.45350876450538635,-0.010849985294044018,0.4087025821208954,0.34420067071914673,-0.023896975442767143,0.4003147482872009,0.2763649821281433,-0.03712297976016998,0.3912975490093231,0.21203447878360748,-0.04775512218475342,0.4496800899505615,0.4608716070652008,-0.013439938426017761,0.43736380338668823,0.3606324791908264,-0.024669146165251732,0.42975425720214844,0.2967897653579712,-0.033612556755542755,0.42116373777389526,0.24011534452438354,-0.040764495730400085,0.4807266891002655,0.4865375757217407,-0.019551968201994896,0.47401005029678345,0.4081760346889496,-0.028987400233745575,0.4671550393104553,0.3598889708518982,-0.03406033664941788,0.46063387393951416,0.31407251954078674,-0.038059305399656296
Pataka,0.4787873923778534,0.7605401277542114,7.957552128345924e-08,0.4306028187274933,0.7196769714355469,-0.0159707423299551,0.3967852294445038,0.6514781713485718,-0.024086980149149895,0.38673871755599976,0.582267165184021,-0.03251082822680473,0.40775203704833984,0.561253547668457,-0.03941687196493149,0.4255877137184143,0.5183979868888855,0.0022577999625355005,0.4182952344417572,0.4201718866825104,-0.008518245071172714,0.41482147574424744,0.36309340596199036,-0.02085117995738983,0.4145132601261139,0.3123016059398651,-0.03143677860498428,0.4544186294078827,0.5069983005523682,0.00029508271836675704,0.44419118762016296,0.40168502926826477,-0.00821075402200222,0.4397023618221283,0.33779552578926086,-0.018871275708079338,0.4351884126663208,0.2793385982513428,-0.027439763769507408,0.48212143778800964,0.5160031318664551,-0.005365883931517601,0.47234103083610535,0.41794100403785706,-0.01346836518496275,0.46683040261268616,0.3571223020553589,-0.02127358317375183,0.46088358759880066,0.30285945534706116,-0.027333775535225868,0.513200044631958,0.5441522002220154,-0.01344715803861618,0.5087519884109497,0.4653358459472656,-0.020360887050628662,0.5037362575531006,0.41738706827163696,-0.024286318570375443,0.4992932081222534,0.37136489152908325,-0.02723369002342224
